年,週,就診類別,年齡別,county,NHIAcute,健保就診總人次
2013,45,住院,65+,宜蘭縣,2,419
2013,45,住院,65+,花蓮縣,0,268
2013,45,住院,65+,金門縣,0,24
2013,45,住院,65+,南投縣,0,134
2013,45,住院,65+,屏東縣,0,205
2013,45,住院,65+,苗栗縣,0,165
2013,45,住院,65+,桃園市,0,1345
2013,45,住院,65+,高雄市,2,1500
2013,45,住院,65+,基隆市,0,261
2013,45,住院,65+,連江縣,0,4
2013,45,住院,65+,雲林縣,0,249
2013,45,住院,65+,新北市,3,1357
2013,45,住院,65+,新竹市,0,332
2013,45,住院,65+,新竹縣,0,95
2013,45,住院,65+,嘉義市,0,150
2013,45,住院,65+,嘉義縣,0,494
2013,45,住院,65+,彰化縣,1,833
2013,45,住院,65+,澎湖縣,0,5
2013,45,門診,0-4,台中市,9310,48920
2013,45,門診,0-4,台北市,6733,30889
2013,45,門診,0-4,台東縣,862,1983
2013,45,門診,0-4,台南市,5097,29638
2013,45,門診,0-4,宜蘭縣,2329,5663
2013,45,門診,0-4,花蓮縣,1014,4198
2013,45,門診,0-4,金門縣,330,1397
2013,45,門診,0-4,南投縣,2344,7889
2013,45,門診,0-4,屏東縣,2397,10828
2013,45,門診,0-4,苗栗縣,1950,7008
2013,45,門診,0-4,桃園市,8154,34178
2013,45,門診,0-4,高雄市,9292,41252
2013,45,門診,0-4,基隆市,852,4374
2013,45,門診,0-4,連江縣,3,64
2013,45,門診,0-4,雲林縣,2368,10810
2013,45,門診,0-4,新北市,16217,62745
2013,45,門診,0-4,新竹市,1774,10568
2013,45,門診,0-4,新竹縣,2557,8734
2013,45,門診,0-4,嘉義市,1184,6993
2013,45,門診,0-4,嘉義縣,957,3893
2013,45,門診,0-4,彰化縣,4262,21767
2013,45,門診,0-4,澎湖縣,139,1144
2013,45,門診,15-24,台中市,6785,54140
2013,45,門診,15-24,台北市,5392,42398
2013,45,門診,15-24,台東縣,389,2083
2013,45,門診,15-24,台南市,3727,32240
2013,45,門診,15-24,宜蘭縣,831,5674
2013,45,門診,15-24,花蓮縣,557,4541
2013,45,門診,15-24,金門縣,312,1490
2013,45,門診,15-24,南投縣,1044,6805
2013,45,門診,15-24,屏東縣,1756,11409
2013,45,門診,15-24,苗栗縣,1083,6593
2013,45,門診,15-24,桃園市,4006,32602
2013,45,門診,15-24,高雄市,6446,47491
2013,45,門診,15-24,基隆市,685,5410
2013,45,門診,15-24,連江縣,15,235
2013,45,門診,15-24,雲林縣,1413,9901
2013,45,門診,15-24,新北市,9509,62339
2013,45,門診,15-24,新竹市,855,8472
2013,45,門診,15-24,新竹縣,1064,5932
2013,45,門診,15-24,嘉義市,618,7501
2013,45,門診,15-24,嘉義縣,975,5127
2013,45,門診,15-24,彰化縣,2450,19485
2013,45,門診,15-24,澎湖縣,114,1899
2013,45,門診,25-64,台中市,27984,333708
2013,45,門診,25-64,台北市,24208,352754
2013,45,門診,25-64,台東縣,1859,19241
2013,45,門診,25-64,台南市,16425,223766
2013,45,門診,25-64,宜蘭縣,3483,40699
2013,45,門診,25-64,花蓮縣,2689,36165
2013,45,門診,25-64,金門縣,951,7771
2013,45,門診,25-64,南投縣,4867,48783
2013,45,門診,25-64,屏東縣,7799,85394
2013,45,門診,25-64,苗栗縣,5194,47118
2013,45,門診,25-64,桃園市,17108,216421
2013,45,門診,25-64,高雄市,29691,347930
2013,45,門診,25-64,基隆市,3846,43252
2013,45,門診,25-64,連江縣,29,602
2013,45,門診,25-64,雲林縣,6220,71732
2013,45,門診,25-64,新北市,45015,409961
2013,45,門診,25-64,新竹市,3335,57618
2013,45,門診,25-64,新竹縣,4869,39320
2013,45,門診,25-64,嘉義市,2900,53914
2013,45,門診,25-64,嘉義縣,3985,39138
2013,45,門診,25-64,彰化縣,10748,129673
2013,45,門診,25-64,澎湖縣,715,13902
2013,45,門診,5-14,台中市,11280,67114
2013,45,門診,5-14,台北市,7258,44403
2013,45,門診,5-14,台東縣,984,3254
2013,45,門診,5-14,台南市,6229,38720
2013,45,門診,5-14,宜蘭縣,1898,7155
2013,45,門診,5-14,花蓮縣,1319,6109
2013,45,門診,5-14,金門縣,473,1861
2013,45,門診,5-14,南投縣,2524,10940
2013,45,門診,5-14,屏東縣,3091,15839
2013,45,門診,5-14,苗栗縣,2149,9216
2013,45,門診,5-14,桃園市,7361,42723
2013,45,門診,5-14,高雄市,11945,61552
2013,45,門診,5-14,基隆市,916,6550
2013,45,門診,5-14,連江縣,5,100
2013,45,門診,5-14,雲林縣,2740,15735
2013,45,門診,5-14,新北市,15921,81079
2013,45,門診,5-14,新竹市,1637,12160
2013,45,門診,5-14,新竹縣,2602,11159
2013,45,門診,5-14,嘉義市,1231,9680
2013,45,門診,5-14,嘉義縣,1545,7173
2013,45,門診,5-14,彰化縣,4930,30524
2013,45,門診,5-14,澎湖縣,237,2002
2013,45,門診,65+,台中市,7220,117865
2013,45,門診,65+,台北市,6962,169402
2013,45,門診,65+,台東縣,874,11562
2013,45,門診,65+,台南市,4899,99713
2013,45,門診,65+,宜蘭縣,1294,24923
2013,45,門診,65+,花蓮縣,989,19159
2013,45,門診,65+,金門縣,238,3434
2013,45,門診,65+,南投縣,1877,28582
2013,45,門診,65+,屏東縣,3463,49848
2013,45,門診,65+,苗栗縣,1442,26250
2013,45,門診,65+,桃園市,3647,74991
2013,45,門診,65+,高雄市,8590,144717
2013,45,門診,65+,基隆市,1416,20335
2013,45,門診,65+,連江縣,2,215
2013,45,門診,65+,雲林縣,2218,41527
2013,45,門診,65+,新北市,9617,125418
2013,45,門診,65+,新竹市,787,19514
2013,45,門診,65+,新竹縣,1106,15089
2013,45,門診,65+,嘉義市,1012,25113
2013,45,門診,65+,嘉義縣,2042,29558
2013,45,門診,65+,彰化縣,3415,61718
2013,45,門診,65+,澎湖縣,261,7865
2013,46,住院,0-4,台中市,2,208
2013,46,住院,0-4,台北市,15,286
2013,46,住院,0-4,台東縣,1,22
2013,46,住院,0-4,台南市,0,40
2013,46,住院,0-4,宜蘭縣,0,118
2013,46,住院,0-4,花蓮縣,0,39
2013,46,住院,0-4,金門縣,0,2
2013,46,住院,0-4,南投縣,1,25
2013,46,住院,0-4,屏東縣,0,25
2013,46,住院,0-4,苗栗縣,0,4
2013,46,住院,0-4,桃園市,0,250
2013,46,住院,0-4,高雄市,0,194
2013,46,住院,0-4,基隆市,0,34
2013,46,住院,0-4,雲林縣,0,2
2013,46,住院,0-4,新北市,3,139
2013,46,住院,0-4,新竹市,8,79
2013,46,住院,0-4,新竹縣,0,14
2013,46,住院,0-4,嘉義市,0,29
2013,46,住院,0-4,嘉義縣,0,40
2013,46,住院,0-4,彰化縣,3,161
2013,46,住院,15-24,台中市,4,241
2013,46,住院,15-24,台北市,5,272
2013,46,住院,15-24,台東縣,0,14
2013,46,住院,15-24,台南市,0,64
2013,46,住院,15-24,宜蘭縣,0,53
2013,46,住院,15-24,花蓮縣,0,43
2013,46,住院,15-24,金門縣,0,4
2013,46,住院,15-24,南投縣,1,21
2013,46,住院,15-24,屏東縣,1,37
2013,46,住院,15-24,苗栗縣,0,14
2013,46,住院,15-24,桃園市,3,208
2013,46,住院,15-24,高雄市,3,215
2013,46,住院,15-24,基隆市,0,30
2013,46,住院,15-24,連江縣,0,1
2013,46,住院,15-24,雲林縣,0,12
2013,46,住院,15-24,新北市,8,169
2013,46,住院,15-24,新竹市,0,37
2013,46,住院,15-24,新竹縣,1,34
2013,46,住院,15-24,嘉義市,6,16
2013,46,住院,15-24,嘉義縣,0,33
2013,46,住院,15-24,彰化縣,1,96
2013,46,住院,15-24,澎湖縣,0,2
2013,46,住院,25-64,台中市,14,2481
2013,46,住院,25-64,台北市,33,4716
2013,46,住院,25-64,台東縣,1,179
2013,46,住院,25-64,台南市,8,1328
2013,46,住院,25-64,宜蘭縣,0,538
2013,46,住院,25-64,花蓮縣,1,482
2013,46,住院,25-64,金門縣,0,27
2013,46,住院,25-64,南投縣,3,195
2013,46,住院,25-64,屏東縣,2,347
2013,46,住院,25-64,苗栗縣,0,192
2013,46,住院,25-64,桃園市,17,2399
2013,46,住院,25-64,高雄市,34,2855
2013,46,住院,25-64,基隆市,17,357
2013,46,住院,25-64,連江縣,0,6
2013,46,住院,25-64,雲林縣,28,281
2013,46,住院,25-64,新北市,90,2434
2013,46,住院,25-64,新竹市,1,512
2013,46,住院,25-64,新竹縣,2,159
2013,46,住院,25-64,嘉義市,13,347
2013,46,住院,25-64,嘉義縣,0,545
2013,46,住院,25-64,彰化縣,12,1218
2013,46,住院,25-64,澎湖縣,0,20
2013,46,住院,5-14,台中市,2,140
2013,46,住院,5-14,台北市,5,225
2013,46,住院,5-14,台東縣,0,14
2013,46,住院,5-14,台南市,0,23
2013,46,住院,5-14,宜蘭縣,1,52
2013,46,住院,5-14,花蓮縣,1,15
2013,46,住院,5-14,金門縣,0,1
2013,46,住院,5-14,南投縣,0,18
2013,46,住院,5-14,屏東縣,0,21
2013,46,住院,5-14,苗栗縣,0,3
2013,46,住院,5-14,桃園市,1,126
2013,46,住院,5-14,高雄市,0,126
2013,46,住院,5-14,基隆市,0,24
2013,46,住院,5-14,雲林縣,0,6
2013,46,住院,5-14,新北市,0,82
2013,46,住院,5-14,新竹市,1,22
2013,46,住院,5-14,新竹縣,0,9
2013,46,住院,5-14,嘉義市,0,12
2013,46,住院,5-14,嘉義縣,0,20
2013,46,住院,5-14,彰化縣,3,89
2013,46,住院,65+,台中市,0,1241
2013,46,住院,65+,台北市,13,2713
2013,46,住院,65+,台東縣,0,132
2013,46,住院,65+,台南市,1,701
2013,46,住院,65+,宜蘭縣,1,395
2013,46,住院,65+,花蓮縣,0,281
2013,46,住院,65+,金門縣,1,22
2013,46,住院,65+,南投縣,0,145
2013,46,住院,65+,屏東縣,0,194
2013,46,住院,65+,苗栗縣,0,161
2013,46,住院,65+,桃園市,1,1206
2013,46,住院,65+,高雄市,2,1521
2013,46,住院,65+,基隆市,0,244
2013,46,住院,65+,連江縣,0,1
2013,46,住院,65+,雲林縣,0,242
2013,46,住院,65+,新北市,1,1320
2013,46,住院,65+,新竹市,1,350
2013,46,住院,65+,新竹縣,0,88
2013,46,住院,65+,嘉義市,0,133
2013,46,住院,65+,嘉義縣,0,463
2013,46,住院,65+,彰化縣,3,850
2013,46,住院,65+,澎湖縣,0,6
2013,46,門診,0-4,台中市,9365,48635
2013,46,門診,0-4,台北市,6544,30012
2013,46,門診,0-4,台東縣,830,1953
2013,46,門診,0-4,台南市,4684,28336
2013,46,門診,0-4,宜蘭縣,2137,5469
2013,46,門診,0-4,花蓮縣,1005,4055
2013,46,門診,0-4,金門縣,283,1285
2013,46,門診,0-4,南投縣,2206,7644
2013,46,門診,0-4,屏東縣,2318,10474
2013,46,門診,0-4,苗栗縣,1977,7207
2013,46,門診,0-4,桃園市,7847,33031
2013,46,門診,0-4,高雄市,8716,39474
2013,46,門診,0-4,基隆市,862,4229
2013,46,門診,0-4,連江縣,8,44
2013,46,門診,0-4,雲林縣,2234,10245
2013,46,門診,0-4,新北市,16048,61392
2013,46,門診,0-4,新竹市,1794,10352
2013,46,門診,0-4,新竹縣,2478,8789
2013,46,門診,0-4,嘉義市,1033,6642
2013,46,門診,0-4,嘉義縣,835,3742
2013,46,門診,0-4,彰化縣,4352,21424
2013,46,門診,0-4,澎湖縣,115,1101
2013,46,門診,15-24,台中市,7079,55311
2013,46,門診,15-24,台北市,5236,41749
2013,46,門診,15-24,台東縣,365,2086
2013,46,門診,15-24,台南市,3438,31444
2013,46,門診,15-24,宜蘭縣,786,5414
2013,46,門診,15-24,花蓮縣,601,4769
2013,46,門診,15-24,金門縣,278,1465
2013,46,門診,15-24,南投縣,1121,6909
2013,46,門診,15-24,屏東縣,1744,11462
2013,46,門診,15-24,苗栗縣,1217,6937
2013,46,門診,15-24,桃園市,3901,32630
2013,46,門診,15-24,高雄市,6425,47608
2013,46,門診,15-24,基隆市,663,5294
2013,46,門診,15-24,連江縣,39,184
2013,46,門診,15-24,雲林縣,1412,10008
2013,46,門診,15-24,新北市,9212,60310
2013,46,門診,15-24,新竹市,796,8396
2013,46,門診,15-24,新竹縣,1222,6350
2013,46,門診,15-24,嘉義市,561,7364
2013,46,門診,15-24,嘉義縣,926,4968
2013,46,門診,15-24,彰化縣,2709,20550
2013,46,門診,15-24,澎湖縣,110,1787
2013,46,門診,25-64,台中市,28681,333897
2013,46,門診,25-64,台北市,23787,345109
2013,46,門診,25-64,台東縣,1771,18821
2013,46,門診,25-64,台南市,16030,220449
2013,46,門診,25-64,宜蘭縣,3410,39393
2013,46,門診,25-64,花蓮縣,2729,36166
2013,46,門診,25-64,金門縣,930,7853
2013,46,門診,25-64,南投縣,4875,48917
2013,46,門診,25-64,屏東縣,7916,84180
2013,46,門診,25-64,苗栗縣,5269,46818
2013,46,門診,25-64,桃園市,17193,213936
2013,46,門診,25-64,高雄市,29088,344337
2013,46,門診,25-64,基隆市,3623,40741
2013,46,門診,25-64,連江縣,32,595
2013,46,門診,25-64,雲林縣,6222,71440
2013,46,門診,25-64,新北市,44530,404853
2013,46,門診,25-64,新竹市,3310,57286
2013,46,門診,25-64,新竹縣,5158,39297
2013,46,門診,25-64,嘉義市,2878,53735
2013,46,門診,25-64,嘉義縣,3750,38692
2013,46,門診,25-64,彰化縣,11225,131139
2013,46,門診,25-64,澎湖縣,675,13797
2013,46,門診,5-14,台中市,10194,64340
2013,46,門診,5-14,台北市,6605,41585
2013,46,門診,5-14,台東縣,876,3065
2013,46,門診,5-14,台南市,5399,35605
2013,46,門診,5-14,宜蘭縣,1801,6646
2013,46,門診,5-14,花蓮縣,1228,5822
2013,46,門診,5-14,金門縣,485,1861
2013,46,門診,5-14,南投縣,2378,10395
2013,46,門診,5-14,屏東縣,2849,14727
2013,46,門診,5-14,苗栗縣,2019,8771
2013,46,門診,5-14,桃園市,6847,40979
2013,46,門診,5-14,高雄市,10449,55719
2013,46,門診,5-14,基隆市,910,6067
2013,46,門診,5-14,連江縣,15,73
2013,46,門診,5-14,雲林縣,2612,14478
2013,46,門診,5-14,新北市,14662,76902
2013,46,門診,5-14,新竹市,1586,11508
2013,46,門診,5-14,新竹縣,2570,10726
2013,46,門診,5-14,嘉義市,1012,8613
2013,46,門診,5-14,嘉義縣,1388,6455
2013,46,門診,5-14,彰化縣,4533,28107
2013,46,門診,5-14,澎湖縣,207,2005
2013,46,門診,65+,台中市,6921,116038
2013,46,門診,65+,台北市,6755,164676
2013,46,門診,65+,台東縣,858,11280
2013,46,門診,65+,台南市,4933,97970
2013,46,門診,65+,宜蘭縣,1263,23701
2013,46,門診,65+,花蓮縣,990,18490
2013,46,門診,65+,金門縣,236,3424
2013,46,門診,65+,南投縣,1952,27993
2013,46,門診,65+,屏東縣,3377,48540
2013,46,門診,65+,苗栗縣,1578,25450
2013,46,門診,65+,桃園市,3473,72142
2013,46,門診,65+,高雄市,8352,143069
2013,46,門診,65+,基隆市,1303,19019
2013,46,門診,65+,連江縣,1,179
2013,46,門診,65+,雲林縣,2239,41031
2013,46,門診,65+,新北市,9381,122826
2013,46,門診,65+,新竹市,740,19156
2013,46,門診,65+,新竹縣,1173,14889
2013,46,門診,65+,嘉義市,985,25458
2013,46,門診,65+,嘉義縣,1985,29126
2013,46,門診,65+,彰化縣,3412,61230
2013,46,門診,65+,澎湖縣,280,7944
2013,47,住院,0-4,台中市,2,209
2013,47,住院,0-4,台北市,14,269
2013,47,住院,0-4,台東縣,0,29
2013,47,住院,0-4,台南市,1,26
2013,47,住院,0-4,宜蘭縣,0,109
2013,47,住院,0-4,花蓮縣,0,26
2013,47,住院,0-4,金門縣,1,4
2013,47,住院,0-4,南投縣,0,11
2013,47,住院,0-4,屏東縣,0,22
2013,47,住院,0-4,苗栗縣,0,1
2013,47,住院,0-4,桃園市,1,224
2013,47,住院,0-4,高雄市,1,203
2013,47,住院,0-4,基隆市,0,33
2013,47,住院,0-4,連江縣,0,1
2013,47,住院,0-4,雲林縣,0,1
2013,47,住院,0-4,新北市,6,137
2013,47,住院,0-4,新竹市,3,69
2013,47,住院,0-4,新竹縣,0,13
2013,47,住院,0-4,嘉義市,0,21
2013,47,住院,0-4,嘉義縣,1,36
2013,47,住院,0-4,彰化縣,3,132
2013,47,住院,15-24,台中市,4,238
2013,47,住院,15-24,台北市,6,293
2013,47,住院,15-24,台東縣,0,18
2013,47,住院,15-24,台南市,0,68
2013,47,住院,15-24,宜蘭縣,0,66
2013,47,住院,15-24,花蓮縣,0,42
2013,47,住院,15-24,金門縣,0,2
2013,47,住院,15-24,南投縣,0,21
2013,47,住院,15-24,屏東縣,0,44
2013,47,住院,15-24,苗栗縣,0,16
2013,47,住院,15-24,桃園市,1,256
2013,47,住院,15-24,高雄市,4,253
2013,47,住院,15-24,基隆市,5,33
2013,47,住院,15-24,雲林縣,0,15
2013,47,住院,15-24,新北市,11,180
2013,47,住院,15-24,新竹市,0,46
2013,47,住院,15-24,新竹縣,2,21
2013,47,住院,15-24,嘉義市,3,19
2013,47,住院,15-24,嘉義縣,0,40
2013,47,住院,15-24,彰化縣,9,102
2013,47,住院,15-24,澎湖縣,0,1
2013,47,住院,25-64,台中市,13,2435
2013,47,住院,25-64,台北市,35,4657
2013,47,住院,25-64,台東縣,0,205
2013,47,住院,25-64,台南市,6,1288
2013,47,住院,25-64,宜蘭縣,1,504
2013,47,住院,25-64,花蓮縣,1,432
2013,47,住院,25-64,金門縣,0,30
2013,47,住院,25-64,南投縣,2,178
2013,47,住院,25-64,屏東縣,0,349
2013,47,住院,25-64,苗栗縣,0,165
2013,47,住院,25-64,桃園市,12,2369
2013,47,住院,25-64,高雄市,24,2830
2013,47,住院,25-64,基隆市,15,351
2013,47,住院,25-64,連江縣,0,2
2013,47,住院,25-64,雲林縣,19,291
2013,47,住院,25-64,新北市,78,2396
2013,47,住院,25-64,新竹市,3,581
2013,47,住院,25-64,新竹縣,5,189
2013,47,住院,25-64,嘉義市,10,324
2013,47,住院,25-64,嘉義縣,0,514
2013,47,住院,25-64,彰化縣,9,1186
2013,47,住院,25-64,澎湖縣,0,15
2013,47,住院,5-14,台中市,1,122
2013,47,住院,5-14,台北市,9,213
2013,47,住院,5-14,台東縣,0,11
2013,47,住院,5-14,台南市,0,30
2013,47,住院,5-14,宜蘭縣,0,49
2013,47,住院,5-14,花蓮縣,0,13
2013,47,住院,5-14,金門縣,1,2
2013,47,住院,5-14,南投縣,0,22
2013,47,住院,5-14,屏東縣,0,22
2013,47,住院,5-14,苗栗縣,0,5
2013,47,住院,5-14,桃園市,0,146
2013,47,住院,5-14,高雄市,0,121
2013,47,住院,5-14,基隆市,1,15
2013,47,住院,5-14,雲林縣,0,4
2013,47,住院,5-14,新北市,1,76
2013,47,住院,5-14,新竹市,0,31
2013,47,住院,5-14,新竹縣,0,19
2013,47,住院,5-14,嘉義市,0,16
2013,47,住院,5-14,嘉義縣,0,24
2013,47,住院,5-14,彰化縣,1,80
2013,47,住院,65+,台中市,2,1232
2013,47,住院,65+,台北市,10,2753
2013,47,住院,65+,台東縣,0,111
2013,47,住院,65+,台南市,2,644
2013,47,住院,65+,宜蘭縣,1,385
2013,47,住院,65+,花蓮縣,0,312
2013,47,住院,65+,金門縣,1,18
2013,47,住院,65+,南投縣,0,159
2013,47,住院,65+,屏東縣,1,202
2013,47,住院,65+,苗栗縣,0,156
2013,47,住院,65+,桃園市,2,1284
2013,47,住院,65+,高雄市,2,1516
2013,47,住院,65+,基隆市,0,243
2013,47,住院,65+,連江縣,0,1
2013,47,住院,65+,雲林縣,0,225
2013,47,住院,65+,新北市,4,1328
2013,47,住院,65+,新竹市,0,316
2013,47,住院,65+,新竹縣,0,95
2013,47,住院,65+,嘉義市,0,180
2013,47,住院,65+,嘉義縣,0,507
2013,47,住院,65+,彰化縣,2,845
2013,47,住院,65+,澎湖縣,0,5
2013,47,門診,0-4,台中市,11004,54972
2013,47,門診,0-4,台北市,7948,33874
2013,47,門診,0-4,台東縣,899,2086
2013,47,門診,0-4,台南市,5657,31371
2013,47,門診,0-4,宜蘭縣,2696,6373
2013,47,門診,0-4,花蓮縣,1144,4559
2013,47,門診,0-4,金門縣,319,1392
2013,47,門診,0-4,南投縣,2667,8401
2013,47,門診,0-4,屏東縣,2555,11472
2013,47,門診,0-4,苗栗縣,2229,7959
2013,47,門診,0-4,桃園市,9304,36957
2013,47,門診,0-4,高雄市,10097,43366
2013,47,門診,0-4,基隆市,1043,4997
2013,47,門診,0-4,連江縣,12,42
2013,47,門診,0-4,雲林縣,2560,11515
2013,47,門診,0-4,新北市,18679,68649
2013,47,門診,0-4,新竹市,2029,11374
2013,47,門診,0-4,新竹縣,2857,9724
2013,47,門診,0-4,嘉義市,1192,7208
2013,47,門診,0-4,嘉義縣,982,4162
2013,47,門診,0-4,彰化縣,5131,23720
2013,47,門診,0-4,澎湖縣,140,1292
2013,47,門診,15-24,台中市,9185,60792
2013,47,門診,15-24,台北市,6578,45210
2013,47,門診,15-24,台東縣,419,2087
2013,47,門診,15-24,台南市,4319,33866
2013,47,門診,15-24,宜蘭縣,1042,5974
2013,47,門診,15-24,花蓮縣,789,5191
2013,47,門診,15-24,金門縣,343,1679
2013,47,門診,15-24,南投縣,1236,7115
2013,47,門診,15-24,屏東縣,2032,12261
2013,47,門診,15-24,苗栗縣,1418,7413
2013,47,門診,15-24,桃園市,4864,35141
2013,47,門診,15-24,高雄市,7754,50982
2013,47,門診,15-24,基隆市,958,6537
2013,47,門診,15-24,連江縣,49,227
2013,47,門診,15-24,雲林縣,1677,10334
2013,47,門診,15-24,新北市,11509,66056
2013,47,門診,15-24,新竹市,996,9212
2013,47,門診,15-24,新竹縣,1438,6922
2013,47,門診,15-24,嘉義市,727,7637
2013,47,門診,15-24,嘉義縣,1187,5436
2013,47,門診,15-24,彰化縣,3162,21419
2013,47,門診,15-24,澎湖縣,169,1944
2013,47,門診,25-64,台中市,36363,348738
2013,47,門診,25-64,台北市,29139,358844
2013,47,門診,25-64,台東縣,2103,18692
2013,47,門診,25-64,台南市,19587,226768
2013,47,門診,25-64,宜蘭縣,4251,41813
2013,47,門診,25-64,花蓮縣,3223,36495
2013,47,門診,25-64,金門縣,1040,8060
2013,47,門診,25-64,南投縣,5916,49810
2013,47,門診,25-64,屏東縣,8789,84118
2013,47,門診,25-64,苗栗縣,6579,48972
2013,47,門診,25-64,桃園市,20558,222034
2013,47,門診,25-64,高雄市,33904,349442
2013,47,門診,25-64,基隆市,4663,45463
2013,47,門診,25-64,連江縣,61,681
2013,47,門診,25-64,雲林縣,7540,73150
2013,47,門診,25-64,新北市,53406,427479
2013,47,門診,25-64,新竹市,4006,59361
2013,47,門診,25-64,新竹縣,6354,41105
2013,47,門診,25-64,嘉義市,3408,54119
2013,47,門診,25-64,嘉義縣,4726,39170
2013,47,門診,25-64,彰化縣,13969,135385
2013,47,門診,25-64,澎湖縣,761,14035
2013,47,門診,5-14,台中市,12462,71422
2013,47,門診,5-14,台北市,8443,47012
2013,47,門診,5-14,台東縣,1063,3190
2013,47,門診,5-14,台南市,6743,39766
2013,47,門診,5-14,宜蘭縣,2327,7963
2013,47,門診,5-14,花蓮縣,1399,6669
2013,47,門診,5-14,金門縣,495,1951
2013,47,門診,5-14,南投縣,2853,11465
2013,47,門診,5-14,屏東縣,3415,16420
2013,47,門診,5-14,苗栗縣,2380,9703
2013,47,門診,5-14,桃園市,8431,45502
2013,47,門診,5-14,高雄市,12508,59633
2013,47,門診,5-14,基隆市,1228,7542
2013,47,門診,5-14,連江縣,26,76
2013,47,門診,5-14,雲林縣,3204,16009
2013,47,門診,5-14,新北市,18083,85750
2013,47,門診,5-14,新竹市,1855,12625
2013,47,門診,5-14,新竹縣,2921,11875
2013,47,門診,5-14,嘉義市,1198,9521
2013,47,門診,5-14,嘉義縣,1768,7195
2013,47,門診,5-14,彰化縣,5488,30820
2013,47,門診,5-14,澎湖縣,280,2304
2013,47,門診,65+,台中市,8407,116593
2013,47,門診,65+,台北市,7828,167565
2013,47,門診,65+,台東縣,1032,11390
2013,47,門診,65+,台南市,5985,98970
2013,47,門診,65+,宜蘭縣,1424,24865
2013,47,門診,65+,花蓮縣,1048,19197
2013,47,門診,65+,金門縣,294,3492
2013,47,門診,65+,南投縣,2236,28404
2013,47,門診,65+,屏東縣,3725,48246
2013,47,門診,65+,苗栗縣,1789,25697
2013,47,門診,65+,桃園市,4153,73695
